STUDENT_ID,STUDENT_NAME,MAJOR,PASSED_SEMESTER,GRADE
2011830716,서상혁,건축공학과,6,3
2013457240,장용준,건축공학과,6,3
2015337276,이희재,건축공학과,5,3
2021151171,이예담,건축공학과,1,1
2015569925,이상현,건축공학과,6,3
2017891762,한혜주,건축공학과,6,3
2015096906,정재우,건축공학과,6,3
2016082696,장건우,건축공학과,6,3
2011213577,장시율,건축공학과,3,2
2019294984,최동휘,건축공학과,5,3
2012314848,조정아,건축공학과,8,4
2017256520,조민희,건축공학과,3,2
2021552180,정시호,건축공학과,2,1
2021847582,박이현,건축공학과,1,1
2019029044,이준형,건축공학과,6,3
2021330478,윤성준,건축공학과,2,1
2014021375,장민율,건축공학과,7,4
2011968794,임온유,건축공학과,5,3
2021171889,정가율,건축공학과,2,1
2013621427,강하진,건축공학과,4,2
2016132868,서주현,건축공학과,4,2
2011758657,김정연,건축공학과,8,4
2011606190,한세윤,건축공학과,7,4
2021902949,장하이,건축공학과,2,1
2012829467,조리안,건축공학과,6,3
2014616380,장호진,건축공학과,6,3
2018435209,강채이,건축공학과,8,4
2021881288,윤율아,건축공학과,2,1
2012709646,정지호,건축공학과,8,4
2015158365,정지나,건축공학과,4,2
2012293968,임태은,건축공학과,7,4
2016929073,서승유,건축공학과,4,2
2013911913,정한빈,건축공학과,3,2
2018146206,한민서,환경학과,8,4
2013675643,장기범,환경학과,4,2
2021241482,윤규리,환경학과,2,1
2021537292,박다율,환경학과,1,1
2021921312,정로이,환경학과,2,1
2015337460,최성진,환경학과,5,3
2012045999,임해인,환경학과,4,2
2021727112,조재아,환경학과,2,1
2013584314,조태인,환경학과,8,4
2015922047,이은채,환경학과,4,2
2012416410,박동휘,환경학과,7,4
2021364598,조지온,환경학과,1,1
2021067673,강연우,환경학과,1,1
2021098113,장은우,환경학과,2,1
2015020891,임규빈,환경학과,6,3
2015101560,장린,환경학과,4,2
2016043074,정희원,환경학과,8,4
2016695957,이예담,환경학과,7,4
2012100350,김서하,환경학과,8,4
2014148711,장가빈,환경학과,8,4
2019025351,이승혁,환경학과,3,2
2021051144,강아민,환경학과,1,1
2019784135,임세영,환경학과,3,2
2013079068,임도경,환경학과,4,2
2013950771,김하람,환경학과,5,3
2017583285,서건호,환경학과,7,4
2012712167,서승아,환경학과,8,4
2012739857,장민하,환경학과,8,4
2017481319,조리원,환경학과,6,3
2013606217,최리원,환경학과,5,3
2013589367,윤서영,환경학과,6,3
2016987487,최하준,환경학과,7,4
2015763794,이준용,환경학과,3,2
2019569284,윤하린,환경학과,4,2
2014393910,이지원,환경학과,6,3
2021592260,김지헌,환경학과,2,1
2021753559,장예윤,환경학과,1,1
2011838702,이태웅,환경학과,4,2
2017386554,김하랑,환경학과,7,4
2021626826,한은서,환경학과,1,1
2017289991,서설아,환경학과,6,3
2013734957,조수진,환경학과,4,2
2013561048,박민수,환경공학과,4,2
2014009310,김찬영,환경공학과,6,3
2013136461,장승훈,환경공학과,3,2
2016741483,박희준,환경공학과,6,3
2012473967,한효원,환경공학과,8,4
2018113282,서수지,환경공학과,3,2
2021062590,조지윤,환경공학과,1,1
2021689753,정하진,환경공학과,1,1
2019933380,정아라,환경공학과,6,3
2015206548,윤다은,환경공학과,8,4
2018273634,서예린,환경공학과,3,2
2014209351,김율,환경공학과,5,3
2015151442,박지섭,환경공학과,5,3
2012007534,서단우,환경공학과,6,3
2018386713,서찬희,환경공학과,3,2
2011044970,한지온,환경공학과,7,4
2020857526,강시원,환경공학과,3,2
2019262318,최이수,환경공학과,4,2
2016709854,조지나,환경공학과,6,3
2012193497,윤지예,환경공학과,3,2
2016972375,정가람,환경공학과,7,4
2014593211,한여은,환경공학과,8,4
2014683763,박민경,환경공학과,8,4
2021381243,강예나,환경공학과,1,1
2013436387,윤수민,환경공학과,5,3
2015449716,이한서,환경공학과,5,3
2018740964,장규민,환경공학과,7,4
2015192937,윤성원,환경공학과,6,3
2021410934,조세희,환경공학과,2,1
2014903881,최보미,환경공학과,6,3
2018004165,최준희,환경공학과,4,2
2013966871,윤수인,환경공학과,3,2
2021568397,강다원,환경공학과,2,1
2011348626,조단우,환경공학과,8,4
2012357613,윤아리,환경공학과,5,3
2016074282,조가람,환경공학과,4,2
2015900387,조하이,환경공학과,3,2
2012808744,장채윤,환경공학과,6,3
2014298371,윤다윤,환경공학과,4,2
2018758818,강민영,환경공학과,8,4
2012488250,한나연,환경공학과,3,2
2014650645,김건율,환경공학과,3,2
2012375628,조우석,건축학과,6,3
2017170768,정이준,건축학과,7,4
2013268699,이지욱,건축학과,7,4
2018777811,장세연,건축학과,7,4
2020655323,정서원,건축학과,3,2
2021466514,조도아,건축학과,2,1
2019343263,정세빈,건축학과,6,3
2018727243,한현우,건축학과,7,4
2020133592,서서하,건축학과,3,2
2018062988,이아연,건축학과,7,4
2015053074,김나희,건축학과,8,4
2016691118,최서빈,건축학과,6,3
2017690521,이주완,건축학과,8,4
2013574377,이예린,건축학과,3,2
2018925275,윤승준,건축학과,8,4
2021680999,강한별,건축학과,1,1
2012375206,장채원,건축학과,3,2
2014443185,김규원,건축학과,7,4
2015004833,장주찬,건축학과,6,3
2012922885,서시은,건축학과,4,2
2018058007,박현,건축학과,6,3
2019057370,최하빈,건축학과,6,3
2013684510,최솔,건축학과,8,4
2014800161,이결,건축학과,7,4
2016843626,강혜림,건축학과,5,3
2018639292,정진서,건축학과,3,2
2017876521,윤승은,건축학과,8,4
2021170772,한도윤,건축학과,2,1
2017004765,박보민,건축학과,6,3
2017964007,최승재,건축학과,3,2
2016056083,한해린,건축학과,6,3
2014577712,이민진,건축학과,8,4
2013897839,윤나라,건축학과,8,4
2021675274,한율아,건축학과,1,1
2021482236,박지온,건축학과,1,1
2021744501,임도원,건축학과,1,1
2017252252,이은혁,건축학과,8,4
2015434085,정서하,건축학과,4,2
2016209189,한지선,건축학과,7,4
2018651733,윤동혁,건축학과,5,3
2013991619,김하윤,건축학과,8,4
2011760128,박윤슬,건축학과,7,4
2021063420,정제이,건축학과,2,1
2021362014,김한울,건축학과,1,1
2011288803,서여진,건축학과,4,2
2011836423,조채민,건축학과,5,3
2018868762,윤아람,건축학과,4,2
2017509139,이하임,건축학과,5,3
2013470425,박소영,건축학과,4,2
2015557795,최은성,건축학과,8,4
2016892702,김승주,건축학과,6,3
2020828220,임소영,건축학과,4,2
2021599445,서예찬,건축학과,1,1
2019470761,서진욱,건축학과,6,3
2021801981,이기현,건축학과,1,1
2021980088,조훈,건축학과,2,1
2017100509,서서윤,건축학과,7,4
2015107429,이재윤,건축학과,6,3
2014374505,강현,건축학과,3,2
2018828247,최소유,건축학과,4,2
2012880060,강영은,건축학과,4,2
2017349331,서은,건축학과,6,3
2012997965,윤하민,건축학과,3,2
2014795714,박도아,건축학과,8,4
2012596431,최이수,건축학과,6,3
2014098792,강승환,건축학과,6,3
2017123536,강정윤,건축학과,7,4
2011346438,윤시윤,건축학과,7,4
2016817831,최승준,건축학과,5,3
2018562151,이지환,건축학과,6,3
2017062126,서린아,건축학과,5,3
2018410308,서승은,건축학과,4,2
2013938626,한동휘,건축학과,6,3
2017884010,한범수,건축학과,5,3
2021833384,한희찬,건축학과,1,1
2014481045,장아진,건축학과,8,4
2013161558,최채령,건축학과,8,4
2021808131,임준석,건축학과,2,1
2012229659,장나영,건축학과,7,4
2012036197,강민영,건축학과,6,3
2012032071,최시헌,건축학과,5,3
2014436225,김수인,건축학과,7,4
2021898095,조준모,건축학과,2,1
2017616576,박가원,건축학과,8,4
2017709753,장동건,건축학과,6,3
2013600313,최규원,건축학과,6,3
2017483787,이서원,건축학과,5,3
2013637831,장현빈,건축학과,5,3
2018133000,이다원,건축학과,6,3
2018196223,정나은,건축학과,6,3
2012512859,박호연,건축학과,5,3
2014835826,윤준하,건축학과,7,4
2013974176,임준형,건축학과,7,4
2017987039,임윤준,건축학과,8,4
2016392128,강희진,전자공학과,8,4
2018700448,이시안,전자공학과,7,4
2015500188,정인준,전자공학과,6,3
2018773223,이서이,전자공학과,5,3
2015916496,조동윤,전자공학과,8,4
2013981053,임유성,전자공학과,8,4
2021117593,강나윤,전자공학과,2,1
2020413761,조원우,전자공학과,4,2
2021790789,김이준,전자공학과,2,1
2012347999,장나원,전자공학과,4,2
2016961569,이영은,전자공학과,8,4
2014619734,강승환,전자공학과,7,4
2021214027,김은별,전자공학과,1,1
2012862052,김원,전자공학과,7,4
2014765735,최안나,전자공학과,6,3
2011310890,한은채,전자공학과,7,4
2021201658,장성재,전자공학과,2,1
2021829651,정예담,전자공학과,1,1
2019783025,윤태환,전자공학과,3,2
2021557173,장민후,전자공학과,2,1
2021750672,정준수,전자공학과,2,1
2015521457,이채령,전자공학과,4,2
2017635694,이규린,전자공학과,6,3
2021710822,한예온,전자공학과,2,1
2011865643,한승헌,전자공학과,7,4
2017571402,장승주,전자공학과,3,2
2021861220,한선우,전자공학과,2,1
2017849201,박우주,전자공학과,8,4
2011918139,정진성,전자공학과,3,2
2015656320,김한준,전자공학과,4,2
2018592586,이현준,전자공학과,4,2
2015688828,윤지환,전자공학과,4,2
2017671782,임효원,전자공학과,5,3
2021666672,박호영,전자공학과,1,1
2012018669,박윤아,전자공학과,7,4
2015946104,이보미,전자공학과,5,3
2017030336,임예담,전자공학과,5,3
2021183415,강세라,전자공학과,2,1
2012643347,장연아,전자공학과,8,4
2011985074,강태연,전자공학과,8,4
2021015288,윤다은,전자공학과,1,1
2011872957,정의준,전자공학과,4,2
2015050038,서주헌,전자공학과,7,4
2016454810,윤유건,전자공학과,7,4
2021663052,박승호,전자공학과,1,1
2021169190,정준수,전자공학과,2,1
2020614554,한정은,전자공학과,4,2
2021885701,조승주,전자공학과,2,1
2016235163,정유진,전자공학과,4,2
2013389406,윤태연,전자공학과,8,4
2021953568,한동우,전자공학과,2,1
2011540310,윤준후,전자공학과,7,4
2012374368,강동연,전자공학과,8,4
2017393214,한주혜,전자공학과,7,4
2013185998,김재이,전자공학과,8,4
2013394875,강건,전자공학과,5,3
2011769149,서다영,전자공학과,5,3
2017205496,이은호,전자공학과,7,4
2012947841,최수영,전자공학과,3,2
2021252566,임성훈,전자공학과,1,1
2020677082,윤이수,전자공학과,4,2
2021813253,조하엘,전자공학과,2,1
2012331896,박수아,전자공학과,8,4
2012507172,윤수환,전자공학과,3,2
2021436849,서민호,전자공학과,2,1
2016310333,박주환,전자공학과,3,2
2019211463,조현아,전자공학과,4,2
2021047921,김유민,전자공학과,1,1
2021318670,임희진,전자공학과,1,1
2012321830,윤현주,전자공학과,7,4
2014264126,정하엘,전자공학과,5,3
2012660839,김강민,전자공학과,7,4
2019225397,장승재,전자공학과,3,2
2019186897,이승연,전자공학과,6,3
2013354262,장선재,전자공학과,4,2
2013154270,장정민,전자공학과,6,3
2013871885,조지한,전자공학과,8,4
2017631936,윤혜연,전자공학과,6,3
2015152253,한결,전자공학과,7,4
2015875714,정노아,전자공학과,5,3
2014257013,정예진,전자공학과,6,3
2021929071,김유주,전자공학과,2,1
2021228490,장태빈,전자공학과,2,1
2014703798,서태호,전자공학과,5,3
2014564873,박예슬,전자공학과,4,2
2012805871,장가람,전자공학과,3,2
2012900983,이호영,전자공학과,8,4
2014259460,서시완,전자공학과,6,3
2014536903,최단우,전자공학과,3,2
2018096374,윤세윤,전자공학과,8,4
2018643413,박연지,전자공학과,5,3
2016192570,조라은,전자공학과,7,4
2014377907,박주현,전자공학과,7,4
2013526890,조민설,전자공학과,5,3
2021815661,강원우,전자공학과,1,1
2018730693,정규민,전자공학과,4,2
2018421675,강주헌,전자공학과,5,3
2014400842,조윤,전자공학과,4,2
2014751416,장준하,전자공학과,3,2
2019375721,서태은,전자공학과,3,2
2011940485,장예원,전자공학과,8,4
2014529071,임경준,전자공학과,8,4
2018314577,한태경,전자공학과,6,3
2017778937,장해윤,전자공학과,8,4
2019666528,장주하,전자공학과,6,3
2020036865,조혜나,전자공학과,3,2
2021374537,윤안나,전자공학과,1,1
2016873867,이진우,전자공학과,7,4
2011156444,윤윤서,전자공학과,3,2
2017645248,한은하,전자공학과,6,3
2011575301,서이서,전자공학과,5,3
2019315836,정준혁,전자공학과,3,2
2021805237,한주한,전자공학과,1,1
2014383887,김효원,전자공학과,8,4
2019153355,김유진,전자공학과,5,3
2016100653,박찬영,전자공학과,4,2
2019787029,최주혁,전자공학과,6,3
2011325070,최성연,전자공학과,7,4
2021684237,최은빈,전자공학과,2,1
2015688850,최준우,전자공학과,6,3
2017984615,정지민,전자공학과,6,3
2013906750,한가빈,전자공학과,7,4
2018894879,김승아,전자공학과,3,2
2011453402,장유진,전자공학과,7,4
2016908628,임수아,전자공학과,3,2
2021066151,김소율,전자공학과,1,1
2021888198,임재훈,전자공학과,2,1
2021430443,김한별,전자공학과,1,1
2015587164,김하늬,전자공학과,7,4
2011485538,조은영,전자공학과,5,3
2011632947,한건,전자공학과,4,2
2011025401,박해성,전자공학과,6,3
2012139020,장윤영,전자공학과,8,4
2011245409,윤예리,전자공학과,5,3
2014613109,강아라,전자공학과,7,4
2016869352,조서율,전자공학과,8,4
2021510377,윤인우,전자공학과,2,1
2021091421,김희원,전자공학과,1,1
2021230558,장선준,전자공학과,1,1
2014266689,최서후,전자공학과,5,3
2019619841,박현민,전자공학과,6,3
2013919562,강규현,전자공학과,8,4
2014817439,박정우,전자공학과,7,4
2021501757,최주혜,전자공학과,2,1
2017911774,이제이,전자공학과,3,2
2021138801,최하온,전자공학과,2,1
2011636081,박승범,전자공학과,5,3
2014049381,서민찬,전자공학과,7,4
2011703499,장세영,전자공학과,7,4
2012339790,이지율,전자공학과,8,4
2012474687,서재인,전자공학과,3,2
2012737347,정승연,전자공학과,3,2
2021623103,임유담,전자공학과,1,1
2014655368,정태율,전자공학과,3,2
2016403943,장성욱,전자공학과,6,3
2016568219,이미나,전자공학과,5,3
2013257215,정정빈,전자공학과,5,3
2021128477,조유담,전자공학과,1,1
2021483388,정원준,전자공학과,2,1
2011605627,임정원,전자공학과,7,4
2018925576,정인서,전자공학과,6,3
2017209130,장은빈,전자공학과,4,2
2017945482,서제인,전자공학과,7,4
2016084732,장여울,전자공학과,3,2
2017811721,윤하늘,전자공학과,7,4
2021255150,서승연,전자공학과,1,1
2021811714,서우빈,전자공학과,2,1
2011912674,최정현,전자공학과,4,2
2019792498,조준하,전자공학과,5,3
2011565417,임수민,전자공학과,8,4
2011005892,강채현,전자공학과,7,4
2017262973,장영민,전자공학과,6,3
2021971456,이준희,전자공학과,2,1
2013556235,장이현,전자공학과,6,3
2015617760,정동욱,전자공학과,4,2
2021289974,강보미,전자공학과,2,1
2014936053,최하성,전자공학과,3,2
2013503333,최윤진,전자공학과,5,3
2017865666,정진성,전자공학과,4,2
2021310874,임예리,전자공학과,2,1
2021449655,조현진,전자공학과,2,1
2015475604,박태우,전자공학과,6,3
2015372389,김태호,전자공학과,7,4
2015733595,최한솔,전자공학과,6,3
2019747398,강성하,전자공학과,5,3
2012147907,서민욱,전자공학과,5,3
2013982214,윤지아,전자공학과,3,2
2012051972,이수린,전자공학과,7,4
2021639423,한리나,전자공학과,2,1
2021970770,박지민,전자공학과,2,1
2021744987,한리안,전자공학과,1,1
2015844163,조윤건,전자공학과,6,3
2011861485,강시준,전자공학과,7,4
2021625160,장지수,전자공학과,2,1
2015607801,조주은,전자공학과,3,2
2014800355,박가현,전자공학과,3,2
2018730394,강찬우,전자공학과,8,4
2014805407,김보미,전자공학과,6,3
2021253630,박태이,전자공학과,2,1
2018530316,강우현,전자공학과,4,2
2020898016,정유안,전자공학과,3,2
2019721064,장시윤,전자공학과,3,2
2021843569,박진원,전자공학과,1,1
2012732781,김여준,전자공학과,7,4
2017787778,강진희,전자공학과,3,2
2015933173,한유현,전자공학과,7,4
2016341947,정수빈,전자공학과,5,3
2016306194,조라온,전자공학과,3,2
2019857580,서가원,전자공학과,5,3
2011055380,이혜나,전자공학과,8,4
2012139312,이설아,전자공학과,5,3
2014948858,서소정,전자공학과,6,3
2011276947,최재훈,전자공학과,7,4
2017046092,최경훈,전자공학과,3,2
2020364540,최채빈,전자공학과,3,2
2017943730,장여름,전자공학과,8,4
2021873044,한민진,전자공학과,1,1
2011552168,최시원,전자공학과,4,2
2011176590,김해원,전자공학과,4,2
2021773338,강예주,전자공학과,2,1
2014996632,한혜원,전자공학과,7,4
2021628942,임종혁,전자공학과,1,1
2012483913,김나경,전자공학과,5,3
2018645229,조현서,전자공학과,8,4
2021800918,한경훈,전자공학과,1,1
2017027362,정시안,전자공학과,7,4
2017495261,임소은,전자공학과,6,3
2011742380,박민정,전자공학과,5,3
2016780739,장하민,전자공학과,7,4
2016158268,윤서안,전자공학과,3,2
2021269154,윤은아,전자공학과,2,1
2011610917,최재아,전자공학과,7,4
2011215469,최은영,전자공학과,6,3
2012723144,최로아,전자공학과,3,2
2017599418,윤세현,전자공학과,8,4
2021459792,서혜나,전자공학과,1,1
2021027655,정제이,전자공학과,2,1
2017192340,최민성,전자공학과,5,3
2021562757,서현진,전자공학과,1,1
2021526720,한시안,전자공학과,2,1
2013873200,박우주,전자공학과,3,2
2021352345,임성현,전자공학과,2,1
2021617265,김인우,전자공학과,1,1
2015501964,정다인,전자공학과,5,3
2016950438,강민선,전자공학과,3,2
2021810529,장영준,전자공학과,1,1
2021844429,이우진,전자공학과,2,1
2013117185,김지완,전자공학과,3,2
2021505374,임은성,전자공학과,1,1
2014344601,한윤건,전자공학과,4,2
2018718411,박예슬,전자공학과,3,2
2019303522,조선우,전자공학과,6,3
2021065250,장현빈,전자공학과,2,1
2021045170,정유리,전자공학과,1,1
2019101996,조채원,전자공학과,4,2
2015264489,최민서,전자공학과,5,3
2018729211,박세아,전자공학과,5,3
2015177182,조희정,전자공학과,3,2
2012056290,조라희,전자공학과,6,3
2021403109,조도균,전자공학과,2,1
2014509299,한하람,전자공학과,8,4
2021838136,윤세현,전자공학과,2,1
2019489541,한가온,전자공학과,6,3
2021097667,윤채영,전자공학과,2,1
2021469628,이도헌,전자공학과,2,1
2014458945,이소정,전자공학과,6,3
2016478778,서여준,전자공학과,7,4
2012361283,한호영,전자공학과,3,2
2019306356,강찬희,전자공학과,6,3
2015168945,이다해,전자공학과,7,4
2018612005,강우진,전자공학과,4,2
2021377184,윤동연,전자공학과,1,1
2012311367,윤재현,전자공학과,8,4
2021148304,이담희,전자공학과,1,1
2015648138,장승주,전자공학과,4,2
2017071423,장수빈,전자공학과,3,2
2021363609,정우영,전자공학과,1,1
2014412416,임원준,전자공학과,4,2
2015253706,조재민,전자공학과,7,4
2016062362,박은주,전자공학과,3,2
2018262306,박서인,전자공학과,3,2
2021983761,장시율,전자공학과,2,1
2021374268,한한나,전자공학과,1,1
2013179226,정현준,전자공학과,4,2
2021613289,임시환,전자공학과,2,1
2011434818,강세연,전자공학과,8,4
2018649201,정한솔,전자공학과,3,2
2020898121,강리우,전자공학과,3,2
2013425105,한진,전자공학과,8,4
2021220796,강루리,전자공학과,2,1
2015452684,서은수,전자공학과,8,4
2016132088,박혜정,전자공학과,5,3
2011541051,윤민채,전자공학과,3,2
2012778804,최태하,전자공학과,7,4
2018925953,조진영,전자공학과,4,2
2021970578,한혜진,전자공학과,1,1
2016480683,조주혁,전자공학과,7,4
2013880379,한아란,전자공학과,6,3
2021426127,윤도윤,전자공학과,2,1
2021041906,장지혁,전자공학과,1,1
2015395402,최도운,생체의공학과,3,2
2012202403,윤호연,생체의공학과,7,4
2020129454,이세윤,생체의공학과,3,2
2021421534,정규빈,생체의공학과,1,1
2018734072,장한나,생체의공학과,6,3
2019989944,이라온,생체의공학과,5,3
2012028153,임한서,생체의공학과,8,4
2020548073,강시연,생체의공학과,3,2
2021944059,최현주,생체의공학과,2,1
2013215058,임지은,생체의공학과,6,3
2021009984,강민제,생체의공학과,2,1
2015246041,서민수,생체의공학과,5,3
2021157578,강수아,생체의공학과,2,1
2019365514,조다율,생체의공학과,3,2
2021438911,윤인우,생체의공학과,2,1
2015257277,최시윤,생체의공학과,8,4
2021471159,박준환,생체의공학과,2,1
2011687921,임지호,생체의공학과,7,4
2021743742,한여은,생체의공학과,1,1
2014557755,강성원,생체의공학과,7,4
2020594424,김유빈,생체의공학과,3,2
2021425999,박한율,생체의공학과,1,1
2021997943,정우혁,생체의공학과,1,1
2012292722,임다인,생체의공학과,4,2
2013524276,한혜빈,생체의공학과,8,4
2021196183,최주혜,생체의공학과,2,1
2016134170,윤승유,생체의공학과,8,4
2012436947,강정빈,생체의공학과,4,2
2021661362,조성민,생체의공학과,2,1
2011023309,장다인,생체의공학과,4,2
2021437927,임우리,생체의공학과,1,1
2016425861,윤찬율,생체의공학과,5,3
2021683069,박규빈,생체의공학과,2,1
2016715091,조유현,생체의공학과,6,3
2019707302,한시은,생체의공학과,4,2
2015294921,정혜영,생체의공학과,5,3
2011080247,장정욱,생체의공학과,3,2
2012616302,윤민욱,생체의공학과,7,4
2016810191,최현수,생체의공학과,4,2
2013237261,서예빈,생체의공학과,5,3
2012851098,최다경,생체의공학과,6,3
2011800852,김해린,생체의공학과,4,2
2021499875,김정빈,생체의공학과,1,1
2016946228,김건율,생체의공학과,4,2
2021500375,조도경,생체의공학과,2,1
2016323265,서하루,생체의공학과,8,4
2020297860,한현주,생체의공학과,3,2
2018825440,박아윤,생체의공학과,8,4
2021118226,윤지온,생체의공학과,2,1
2013753584,윤현정,생체의공학과,6,3
2013166358,김은혁,생체의공학과,5,3
2018327765,최주성,생체의공학과,8,4
2021228920,이민희,생체의공학과,2,1
2014233602,최지혜,생체의공학과,5,3
2015652717,박성주,생체의공학과,7,4
2011326435,최가연,생체의공학과,5,3
2014762925,한진호,생체의공학과,6,3
2021091749,최하늬,생체의공학과,2,1
2016079370,조동준,생체의공학과,5,3
2016840371,김나영,생체의공학과,8,4
2016718268,최다빈,생체의공학과,5,3
2018210735,정준현,생체의공학과,5,3
2021908775,장혜은,생체의공학과,1,1
2014896461,정영서,생체의공학과,5,3
2011308766,임주아,생체의공학과,8,4
2018724690,정태인,생체의공학과,4,2
2018089294,조찬혁,생체의공학과,5,3
2021366352,박아인,생체의공학과,2,1
2021885410,윤세현,생체의공학과,2,1
2021466144,강준기,생체의공학과,1,1
2017749490,이은아,생체의공학과,6,3
2021699501,장시은,생체의공학과,1,1
2021058758,한성원,생체의공학과,2,1
2018240291,서호연,생체의공학과,3,2
2021223899,이민정,생체의공학과,1,1
2021459591,윤준원,생체의공학과,2,1
2012726081,임은유,생체의공학과,4,2
2016276524,윤윤우,생체의공학과,3,2
2013457014,강민,생체의공학과,5,3
2015310868,김인우,생체의공학과,5,3
2018937481,한세현,생체의공학과,6,3
2012217157,정재용,생체의공학과,8,4
2012158599,정상우,생체의공학과,8,4
2011676226,이규현,생체의공학과,6,3
2013906617,임세진,생체의공학과,8,4
2019117355,임진혁,생체의공학과,4,2
2017922396,최윤우,컴퓨터공학과,5,3
2014095968,임강,컴퓨터공학과,6,3
2014051189,박보영,컴퓨터공학과,6,3
2015341460,강민결,컴퓨터공학과,8,4
2019698449,박소희,컴퓨터공학과,5,3
2011709089,정세진,컴퓨터공학과,3,2
2016460321,윤선유,컴퓨터공학과,4,2
2013795401,이세민,컴퓨터공학과,4,2
2011756186,조시아,컴퓨터공학과,8,4
2021549037,이도준,컴퓨터공학과,2,1
2017860881,박가온,컴퓨터공학과,6,3
2011771475,조가영,컴퓨터공학과,6,3
2016577890,정찬유,컴퓨터공학과,8,4
2014813870,김슬아,컴퓨터공학과,5,3
2020351477,장시온,컴퓨터공학과,4,2
2013029332,정진욱,컴퓨터공학과,6,3
2018198098,장루나,컴퓨터공학과,6,3
2013316849,장빛나,컴퓨터공학과,6,3
2011589926,서이안,컴퓨터공학과,3,2
2014110783,임가은,컴퓨터공학과,5,3
2018305298,한하랑,컴퓨터공학과,8,4
2021381896,박은서,컴퓨터공학과,1,1
2021635049,정주헌,컴퓨터공학과,1,1
2015387712,서루나,컴퓨터공학과,7,4
2012284249,윤준성,컴퓨터공학과,6,3
2014945371,서수민,컴퓨터공학과,3,2
2017298630,장현규,컴퓨터공학과,8,4
2021535564,조다겸,컴퓨터공학과,1,1
2021109792,최승기,컴퓨터공학과,1,1
2021229816,강라엘,컴퓨터공학과,1,1
2015906235,조영은,컴퓨터공학과,4,2
2013938827,김다영,컴퓨터공학과,5,3
2013135315,임이레,컴퓨터공학과,6,3
2013954356,이현성,컴퓨터공학과,5,3
2018423321,장사랑,컴퓨터공학과,8,4
2021670533,임재인,컴퓨터공학과,1,1
2020980848,박주찬,컴퓨터공학과,3,2
2018797845,조태웅,컴퓨터공학과,3,2
2016634832,이아란,컴퓨터공학과,8,4
2014540637,강성하,컴퓨터공학과,3,2
2015599778,강영은,컴퓨터공학과,8,4
2018286572,윤재원,컴퓨터공학과,8,4
2019129759,최형준,컴퓨터공학과,5,3
2021127603,김혜정,컴퓨터공학과,1,1
2019130436,임소연,컴퓨터공학과,5,3
2020783812,장은혁,컴퓨터공학과,3,2
2021210959,장효준,컴퓨터공학과,1,1
2014633743,한도현,컴퓨터공학과,4,2
2012904011,조명준,컴퓨터공학과,7,4
2017761803,강재훈,컴퓨터공학과,5,3
2015160096,장혜림,컴퓨터공학과,7,4
2021033108,윤세희,컴퓨터공학과,1,1
2018390049,김서윤,컴퓨터공학과,3,2
2021658805,강민욱,컴퓨터공학과,1,1
2016135243,임민승,컴퓨터공학과,6,3
2014580311,정결,컴퓨터공학과,5,3
2016973420,박지수,컴퓨터공학과,7,4
2015220075,정수영,컴퓨터공학과,5,3
2021099877,박진서,컴퓨터공학과,2,1
2017743353,정아연,컴퓨터공학과,3,2
2015507503,윤소이,컴퓨터공학과,8,4
2014882574,한지연,컴퓨터공학과,8,4
2012621480,박지유,컴퓨터공학과,3,2
2017257118,박하빈,컴퓨터공학과,7,4
2021876370,강재성,컴퓨터공학과,2,1
2011734900,최연재,컴퓨터공학과,7,4
2011125314,김지헌,컴퓨터공학과,7,4
2015117115,장사랑,컴퓨터공학과,8,4
2021045734,박도형,컴퓨터공학과,1,1
2021108179,임재욱,컴퓨터공학과,2,1
2018855408,김지호,컴퓨터공학과,3,2
2011584942,정진영,컴퓨터공학과,3,2
2014087173,정태성,컴퓨터공학과,5,3
2011929904,정설,컴퓨터공학과,7,4
2019908165,장수혁,컴퓨터공학과,6,3
2011982112,윤주은,컴퓨터공학과,8,4
2012962212,윤혜은,컴퓨터공학과,5,3
2018501342,윤서현,컴퓨터공학과,3,2
2017891522,정은성,컴퓨터공학과,8,4
2016925203,서주아,컴퓨터공학과,5,3
2014270405,서태희,컴퓨터공학과,3,2
2013907001,정윤석,컴퓨터공학과,5,3
2018432007,김태웅,컴퓨터공학과,3,2
2015178918,박서하,컴퓨터공학과,3,2
2013920914,이윤슬,컴퓨터공학과,3,2
2019690700,윤세희,컴퓨터공학과,3,2
2015637629,김동훈,컴퓨터공학과,8,4
2021422473,강유하,컴퓨터공학과,2,1
2019234052,조서이,컴퓨터공학과,3,2
2015557584,장준상,컴퓨터공학과,6,3
2015735148,강현주,컴퓨터공학과,8,4
2013048717,강이레,컴퓨터공학과,3,2
2021759388,김미소,컴퓨터공학과,2,1
2011461690,김효진,컴퓨터공학과,6,3
2017106990,강병준,컴퓨터공학과,5,3
2019654453,서시후,컴퓨터공학과,3,2
2012895018,장새봄,컴퓨터공학과,7,4
2021186768,정서이,컴퓨터공학과,1,1
2021323032,장결,컴퓨터공학과,2,1
2021709772,이세하,컴퓨터공학과,1,1
2019500914,윤지선,컴퓨터공학과,4,2
2013257540,윤서아,컴퓨터공학과,8,4
2018331574,이현주,컴퓨터공학과,6,3
2021688794,윤단아,컴퓨터공학과,2,1
2012059731,조도원,컴퓨터공학과,7,4
2019286548,정상우,컴퓨터공학과,6,3
